"PersonId","TaskType","credits","PeriodStart","PeriodEnd"
"PID0689","General assistance",0,"2026-01-04","2026-07-04"
"PID0689","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0690","Write or debug code",104.2,"2026-01-04","2026-07-04"
"PID0690","Meeting workflow",117,"2026-01-04","2026-07-04"
"PID0690","Email workflow",558.6,"2026-01-04","2026-07-04"
"PID0690","Communication workflow",119.9,"2026-01-04","2026-07-04"
"PID0690","Document and comment",88.9,"2026-01-04","2026-07-04"
"PID0690","Analysis and research",28.7,"2026-01-04","2026-07-04"
"PID0690","General assistance",494.4,"2026-01-04","2026-07-04"
"PID0690","Specialised workflow",113.3,"2026-01-04","2026-07-04"
"PID0691","Write or debug code",172,"2026-01-04","2026-07-04"
"PID0691","Meeting workflow",206.2,"2026-01-04","2026-07-04"
"PID0691","Email workflow",305,"2026-01-04","2026-07-04"
"PID0691","Communication workflow",131.9,"2026-01-04","2026-07-04"
"PID0691","Document and comment",432.3,"2026-01-04","2026-07-04"
"PID0691","Analysis and research",331.2,"2026-01-04","2026-07-04"
"PID0691","General assistance",253.5,"2026-01-04","2026-07-04"
"PID0691","Specialised workflow",358.9,"2026-01-04","2026-07-04"
"PID0692","Write or debug code",103,"2026-01-04","2026-07-04"
"PID0692","Meeting workflow",76.6,"2026-01-04","2026-07-04"
"PID0692","Email workflow",21.3,"2026-01-04","2026-07-04"
"PID0692","Communication workflow",38,"2026-01-04","2026-07-04"
"PID0692","Document and comment",159.5,"2026-01-04","2026-07-04"
"PID0692","Analysis and research",19.2,"2026-01-04","2026-07-04"
"PID0692","General assistance",25.8,"2026-01-04","2026-07-04"
"PID0692","Specialised workflow",35.8,"2026-01-04","2026-07-04"
"PID0693","Write or debug code",364.9,"2026-01-04","2026-07-04"
"PID0693","Meeting workflow",637.3,"2026-01-04","2026-07-04"
"PID0693","Email workflow",91.8,"2026-01-04","2026-07-04"
"PID0693","Communication workflow",831.2,"2026-01-04","2026-07-04"
"PID0693","Document and comment",65,"2026-01-04","2026-07-04"
"PID0693","Analysis and research",690.5,"2026-01-04","2026-07-04"
"PID0693","General assistance",429.7,"2026-01-04","2026-07-04"
"PID0693","Specialised workflow",100.6,"2026-01-04","2026-07-04"
"PID0694","Write or debug code",84.2,"2026-01-04","2026-07-04"
"PID0694","Meeting workflow",147,"2026-01-04","2026-07-04"
"PID0694","Email workflow",85.7,"2026-01-04","2026-07-04"
"PID0694","Communication workflow",272.6,"2026-01-04","2026-07-04"
"PID0694","Document and comment",149.7,"2026-01-04","2026-07-04"
"PID0694","Analysis and research",240.5,"2026-01-04","2026-07-04"
"PID0694","General assistance",905.6,"2026-01-04","2026-07-04"
"PID0694","Specialised workflow",545.7,"2026-01-04","2026-07-04"
"PID0695","Write or debug code",657.3,"2026-01-04","2026-07-04"
"PID0695","Meeting workflow",620,"2026-01-04","2026-07-04"
"PID0695","Email workflow",1418.7,"2026-01-04","2026-07-04"
"PID0695","Communication workflow",811.5,"2026-01-04","2026-07-04"
"PID0695","Document and comment",1001.4,"2026-01-04","2026-07-04"
"PID0695","Analysis and research",1023.9,"2026-01-04","2026-07-04"
"PID0695","General assistance",389,"2026-01-04","2026-07-04"
"PID0695","Specialised workflow",1320.6,"2026-01-04","2026-07-04"
"PID0696","Write or debug code",51.6,"2026-01-04","2026-07-04"
"PID0696","Meeting workflow",12.4,"2026-01-04","2026-07-04"
"PID0696","Email workflow",58.5,"2026-01-04","2026-07-04"
"PID0696","Communication workflow",36,"2026-01-04","2026-07-04"
"PID0696","Document and comment",51.9,"2026-01-04","2026-07-04"
"PID0696","Analysis and research",36.8,"2026-01-04","2026-07-04"
"PID0696","General assistance",63.1,"2026-01-04","2026-07-04"
"PID0696","Specialised workflow",29.1,"2026-01-04","2026-07-04"
"PID0697","Write or debug code",232.6,"2026-01-04","2026-07-04"
"PID0697","Meeting workflow",205.2,"2026-01-04","2026-07-04"
"PID0697","Email workflow",214.1,"2026-01-04","2026-07-04"
"PID0697","Communication workflow",277.3,"2026-01-04","2026-07-04"
"PID0697","Document and comment",812.9,"2026-01-04","2026-07-04"
"PID0697","Analysis and research",737.9,"2026-01-04","2026-07-04"
"PID0697","General assistance",122,"2026-01-04","2026-07-04"
"PID0697","Specialised workflow",311.2,"2026-01-04","2026-07-04"
"PID0698","Write or debug code",70.1,"2026-01-04","2026-07-04"
"PID0698","Meeting workflow",23.5,"2026-01-04","2026-07-04"
"PID0698","Email workflow",26.4,"2026-01-04","2026-07-04"
"PID0698","Communication workflow",29.3,"2026-01-04","2026-07-04"
"PID0698","Document and comment",28.2,"2026-01-04","2026-07-04"
"PID0698","Analysis and research",8.5,"2026-01-04","2026-07-04"
"PID0698","General assistance",38.3,"2026-01-04","2026-07-04"
"PID0698","Specialised workflow",17.5,"2026-01-04","2026-07-04"
"PID0699","Write or debug code",3.2,"2026-01-04","2026-07-04"
"PID0699","Meeting workflow",4.9,"2026-01-04","2026-07-04"
"PID0699","Email workflow",1.6,"2026-01-04","2026-07-04"
"PID0699","Communication workflow",5.5,"2026-01-04","2026-07-04"
"PID0699","Document and comment",2.9,"2026-01-04","2026-07-04"
"PID0699","Analysis and research",1,"2026-01-04","2026-07-04"
"PID0699","General assistance",1.6,"2026-01-04","2026-07-04"
"PID0699","Specialised workflow",2.3,"2026-01-04","2026-07-04"
"PID0700","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0700","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0700","Email workflow",0,"2026-01-04","2026-07-04"
"PID0700","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0700","Document and comment",0,"2026-01-04","2026-07-04"
"PID0700","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0700","General assistance",0,"2026-01-04","2026-07-04"
"PID0700","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0701","Write or debug code",29.2,"2026-01-04","2026-07-04"
"PID0701","Meeting workflow",5,"2026-01-04","2026-07-04"
"PID0701","Email workflow",8.9,"2026-01-04","2026-07-04"
"PID0701","Communication workflow",5.9,"2026-01-04","2026-07-04"
"PID0701","Document and comment",15.5,"2026-01-04","2026-07-04"
"PID0701","Analysis and research",8.3,"2026-01-04","2026-07-04"
"PID0701","General assistance",3,"2026-01-04","2026-07-04"
"PID0701","Specialised workflow",1.8,"2026-01-04","2026-07-04"
"PID0702","Write or debug code",69.6,"2026-01-04","2026-07-04"
"PID0702","Meeting workflow",6.4,"2026-01-04","2026-07-04"
"PID0702","Email workflow",36.4,"2026-01-04","2026-07-04"
"PID0702","Communication workflow",31,"2026-01-04","2026-07-04"
"PID0702","Document and comment",31.5,"2026-01-04","2026-07-04"
"PID0702","Analysis and research",38,"2026-01-04","2026-07-04"
"PID0702","General assistance",16.6,"2026-01-04","2026-07-04"
"PID0702","Specialised workflow",62.6,"2026-01-04","2026-07-04"
"PID0703","Write or debug code",9,"2026-01-04","2026-07-04"
"PID0703","Meeting workflow",62.2,"2026-01-04","2026-07-04"
"PID0703","Email workflow",22.8,"2026-01-04","2026-07-04"
"PID0703","Communication workflow",15.9,"2026-01-04","2026-07-04"
"PID0703","Document and comment",41.1,"2026-01-04","2026-07-04"
"PID0703","Analysis and research",10.4,"2026-01-04","2026-07-04"
"PID0703","General assistance",15.2,"2026-01-04","2026-07-04"
"PID0703","Specialised workflow",121.1,"2026-01-04","2026-07-04"
"PID0704","Write or debug code",22.7,"2026-01-04","2026-07-04"
"PID0704","Meeting workflow",54.3,"2026-01-04","2026-07-04"
"PID0704","Email workflow",72.1,"2026-01-04","2026-07-04"
"PID0704","Communication workflow",75.8,"2026-01-04","2026-07-04"
"PID0704","Document and comment",17.3,"2026-01-04","2026-07-04"
"PID0704","Analysis and research",72.5,"2026-01-04","2026-07-04"
"PID0704","General assistance",54,"2026-01-04","2026-07-04"
"PID0704","Specialised workflow",85,"2026-01-04","2026-07-04"
"PID0705","Write or debug code",31.5,"2026-01-04","2026-07-04"
"PID0705","Meeting workflow",81.6,"2026-01-04","2026-07-04"
"PID0705","Email workflow",16.3,"2026-01-04","2026-07-04"
"PID0705","Communication workflow",207,"2026-01-04","2026-07-04"
"PID0705","Document and comment",34.2,"2026-01-04","2026-07-04"
"PID0705","Analysis and research",11.9,"2026-01-04","2026-07-04"
"PID0705","General assistance",58.3,"2026-01-04","2026-07-04"
"PID0705","Specialised workflow",26.5,"2026-01-04","2026-07-04"
"PID0706","Write or debug code",42,"2026-01-04","2026-07-04"
"PID0706","Meeting workflow",74.5,"2026-01-04","2026-07-04"
"PID0706","Email workflow",61.6,"2026-01-04","2026-07-04"
"PID0706","Communication workflow",11.8,"2026-01-04","2026-07-04"
"PID0706","Document and comment",20.1,"2026-01-04","2026-07-04"
"PID0706","Analysis and research",41.5,"2026-01-04","2026-07-04"
"PID0706","General assistance",24.3,"2026-01-04","2026-07-04"
"PID0706","Specialised workflow",17.3,"2026-01-04","2026-07-04"
"PID0707","Write or debug code",7.5,"2026-01-04","2026-07-04"
"PID0707","Meeting workflow",3.5,"2026-01-04","2026-07-04"
"PID0707","Email workflow",20.8,"2026-01-04","2026-07-04"
"PID0707","Communication workflow",5.5,"2026-01-04","2026-07-04"
"PID0707","Document and comment",4.4,"2026-01-04","2026-07-04"
"PID0707","Analysis and research",4,"2026-01-04","2026-07-04"
"PID0707","General assistance",1.1,"2026-01-04","2026-07-04"
"PID0707","Specialised workflow",3.5,"2026-01-04","2026-07-04"
"PID0708","Write or debug code",30.3,"2026-01-04","2026-07-04"
"PID0708","Meeting workflow",115.3,"2026-01-04","2026-07-04"
"PID0708","Email workflow",22.9,"2026-01-04","2026-07-04"
"PID0708","Communication workflow",45.4,"2026-01-04","2026-07-04"
"PID0708","Document and comment",16.1,"2026-01-04","2026-07-04"
"PID0708","Analysis and research",39.6,"2026-01-04","2026-07-04"
"PID0708","General assistance",56.3,"2026-01-04","2026-07-04"
"PID0708","Specialised workflow",97.2,"2026-01-04","2026-07-04"
"PID0709","Write or debug code",10.7,"2026-01-04","2026-07-04"
"PID0709","Meeting workflow",6.1,"2026-01-04","2026-07-04"
"PID0709","Email workflow",10.5,"2026-01-04","2026-07-04"
"PID0709","Communication workflow",3.4,"2026-01-04","2026-07-04"
"PID0709","Document and comment",3.5,"2026-01-04","2026-07-04"
"PID0709","Analysis and research",9.6,"2026-01-04","2026-07-04"
"PID0709","General assistance",5.9,"2026-01-04","2026-07-04"
"PID0709","Specialised workflow",21.7,"2026-01-04","2026-07-04"
"PID0710","Write or debug code",12.3,"2026-01-04","2026-07-04"
"PID0710","Meeting workflow",5.9,"2026-01-04","2026-07-04"
"PID0710","Email workflow",33.2,"2026-01-04","2026-07-04"
"PID0710","Communication workflow",18.9,"2026-01-04","2026-07-04"
"PID0710","Document and comment",20.3,"2026-01-04","2026-07-04"
"PID0710","Analysis and research",153.1,"2026-01-04","2026-07-04"
"PID0710","General assistance",26,"2026-01-04","2026-07-04"
"PID0710","Specialised workflow",20.9,"2026-01-04","2026-07-04"
"PID0711","Write or debug code",108.8,"2026-01-04","2026-07-04"
"PID0711","Meeting workflow",469.5,"2026-01-04","2026-07-04"
"PID0711","Email workflow",126.1,"2026-01-04","2026-07-04"
"PID0711","Communication workflow",57.1,"2026-01-04","2026-07-04"
"PID0711","Document and comment",206.8,"2026-01-04","2026-07-04"
"PID0711","Analysis and research",221,"2026-01-04","2026-07-04"
"PID0711","General assistance",69.7,"2026-01-04","2026-07-04"
"PID0711","Specialised workflow",41.4,"2026-01-04","2026-07-04"
"PID0712","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0712","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0712","Email workflow",0,"2026-01-04","2026-07-04"
"PID0712","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0712","Document and comment",0,"2026-01-04","2026-07-04"
"PID0712","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0712","General assistance",0,"2026-01-04","2026-07-04"
"PID0712","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0713","Write or debug code",119.8,"2026-01-04","2026-07-04"
"PID0713","Meeting workflow",66.2,"2026-01-04","2026-07-04"
"PID0713","Email workflow",22.4,"2026-01-04","2026-07-04"
"PID0713","Communication workflow",9.2,"2026-01-04","2026-07-04"
"PID0713","Document and comment",9,"2026-01-04","2026-07-04"
"PID0713","Analysis and research",24.4,"2026-01-04","2026-07-04"
"PID0713","General assistance",12.6,"2026-01-04","2026-07-04"
"PID0713","Specialised workflow",27,"2026-01-04","2026-07-04"
"PID0714","Write or debug code",38.9,"2026-01-04","2026-07-04"
"PID0714","Meeting workflow",18.8,"2026-01-04","2026-07-04"
"PID0714","Email workflow",31,"2026-01-04","2026-07-04"
"PID0714","Communication workflow",20.6,"2026-01-04","2026-07-04"
"PID0714","Document and comment",4.2,"2026-01-04","2026-07-04"
"PID0714","Analysis and research",13.2,"2026-01-04","2026-07-04"
"PID0714","General assistance",47.2,"2026-01-04","2026-07-04"
"PID0714","Specialised workflow",5.9,"2026-01-04","2026-07-04"
"PID0715","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0715","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0715","Email workflow",0,"2026-01-04","2026-07-04"
"PID0715","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0715","Document and comment",0,"2026-01-04","2026-07-04"
"PID0715","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0715","General assistance",0,"2026-01-04","2026-07-04"
"PID0715","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0716","Write or debug code",18,"2026-01-04","2026-07-04"
"PID0716","Meeting workflow",7.3,"2026-01-04","2026-07-04"
"PID0716","Email workflow",17.6,"2026-01-04","2026-07-04"
"PID0716","Communication workflow",31.7,"2026-01-04","2026-07-04"
"PID0716","Document and comment",134.9,"2026-01-04","2026-07-04"
"PID0716","Analysis and research",43.3,"2026-01-04","2026-07-04"
"PID0716","General assistance",20.9,"2026-01-04","2026-07-04"
"PID0716","Specialised workflow",48.3,"2026-01-04","2026-07-04"
"PID0717","Write or debug code",21.5,"2026-01-04","2026-07-04"
"PID0717","Meeting workflow",13.7,"2026-01-04","2026-07-04"
"PID0717","Email workflow",27.3,"2026-01-04","2026-07-04"
"PID0717","Communication workflow",11.7,"2026-01-04","2026-07-04"
"PID0717","Document and comment",12.7,"2026-01-04","2026-07-04"
"PID0717","Analysis and research",71.5,"2026-01-04","2026-07-04"
"PID0717","General assistance",82,"2026-01-04","2026-07-04"
"PID0717","Specialised workflow",17.4,"2026-01-04","2026-07-04"
"PID0718","Write or debug code",11.3,"2026-01-04","2026-07-04"
"PID0718","Meeting workflow",39.4,"2026-01-04","2026-07-04"
"PID0718","Email workflow",12.9,"2026-01-04","2026-07-04"
"PID0718","Communication workflow",55.9,"2026-01-04","2026-07-04"
"PID0718","Document and comment",16,"2026-01-04","2026-07-04"
"PID0718","Analysis and research",34.1,"2026-01-04","2026-07-04"
"PID0718","General assistance",21.6,"2026-01-04","2026-07-04"
"PID0718","Specialised workflow",30.3,"2026-01-04","2026-07-04"
"PID0719","Write or debug code",2.1,"2026-01-04","2026-07-04"
"PID0719","Meeting workflow",0.1,"2026-01-04","2026-07-04"
"PID0719","Email workflow",0.2,"2026-01-04","2026-07-04"
"PID0719","Communication workflow",1.4,"2026-01-04","2026-07-04"
"PID0719","Document and comment",0.6,"2026-01-04","2026-07-04"
"PID0719","Analysis and research",0.2,"2026-01-04","2026-07-04"
"PID0719","General assistance",0.6,"2026-01-04","2026-07-04"
"PID0719","Specialised workflow",0.4,"2026-01-04","2026-07-04"
"PID0720","Write or debug code",47.3,"2026-01-04","2026-07-04"
"PID0720","Meeting workflow",32.1,"2026-01-04","2026-07-04"
"PID0720","Email workflow",82,"2026-01-04","2026-07-04"
"PID0720","Communication workflow",36.1,"2026-01-04","2026-07-04"
"PID0720","Document and comment",7.7,"2026-01-04","2026-07-04"
"PID0720","Analysis and research",50.3,"2026-01-04","2026-07-04"
"PID0720","General assistance",14.7,"2026-01-04","2026-07-04"
"PID0720","Specialised workflow",17,"2026-01-04","2026-07-04"
"PID0721","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0721","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0721","Email workflow",0,"2026-01-04","2026-07-04"
"PID0721","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0721","Document and comment",0,"2026-01-04","2026-07-04"
"PID0721","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0721","General assistance",0,"2026-01-04","2026-07-04"
"PID0721","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0722","Write or debug code",323.7,"2026-01-04","2026-07-04"
"PID0722","Meeting workflow",59.3,"2026-01-04","2026-07-04"
"PID0722","Email workflow",30.1,"2026-01-04","2026-07-04"
"PID0722","Communication workflow",35.6,"2026-01-04","2026-07-04"
"PID0722","Document and comment",118.7,"2026-01-04","2026-07-04"
"PID0722","Analysis and research",42.6,"2026-01-04","2026-07-04"
"PID0722","General assistance",112.6,"2026-01-04","2026-07-04"
"PID0722","Specialised workflow",56.4,"2026-01-04","2026-07-04"
"PID0723","Write or debug code",7.4,"2026-01-04","2026-07-04"
"PID0723","Meeting workflow",15.1,"2026-01-04","2026-07-04"
"PID0723","Email workflow",2.4,"2026-01-04","2026-07-04"
"PID0723","Communication workflow",5,"2026-01-04","2026-07-04"
"PID0723","Document and comment",2.4,"2026-01-04","2026-07-04"
"PID0723","Analysis and research",2.8,"2026-01-04","2026-07-04"
"PID0723","General assistance",4.5,"2026-01-04","2026-07-04"
"PID0723","Specialised workflow",5.9,"2026-01-04","2026-07-04"
"PID0724","Write or debug code",52.9,"2026-01-04","2026-07-04"
"PID0724","Meeting workflow",34.4,"2026-01-04","2026-07-04"
"PID0724","Email workflow",14.4,"2026-01-04","2026-07-04"
"PID0724","Communication workflow",29.7,"2026-01-04","2026-07-04"
"PID0724","Document and comment",84.5,"2026-01-04","2026-07-04"
"PID0724","Analysis and research",27.5,"2026-01-04","2026-07-04"
"PID0724","General assistance",24.8,"2026-01-04","2026-07-04"
"PID0724","Specialised workflow",21.1,"2026-01-04","2026-07-04"
"PID0725","Write or debug code",115.1,"2026-01-04","2026-07-04"
"PID0725","Meeting workflow",41,"2026-01-04","2026-07-04"
"PID0725","Email workflow",138.1,"2026-01-04","2026-07-04"
"PID0725","Communication workflow",153.3,"2026-01-04","2026-07-04"
"PID0725","Document and comment",61.1,"2026-01-04","2026-07-04"
"PID0725","Analysis and research",178.8,"2026-01-04","2026-07-04"
"PID0725","General assistance",51.2,"2026-01-04","2026-07-04"
"PID0725","Specialised workflow",48.6,"2026-01-04","2026-07-04"
"PID0726","Write or debug code",35.6,"2026-01-04","2026-07-04"
"PID0726","Meeting workflow",251.8,"2026-01-04","2026-07-04"
"PID0726","Email workflow",193.1,"2026-01-04","2026-07-04"
